3.692120418780863240e-09 8.415209281542556710e+03 -7.492323394003174115e-10 8.415209281542556710e+03 8.932007187595964176e-14
3.720574601978228825e-09 8.383007453450749381e+03 -7.406505648220329759e-10 8.383007453450749381e+03 8.863644027077480047e-14
3.749248073944538487e-09 8.350929115285654916e+03 -7.321668569285457655e-10 8.350929115285654916e+03 8.795804888017118530e-14
3.778142524679618393e-09 8.318973792460850746e+03 -7.237800647121521450e-10 8.318973792460850746e+03 8.728485721447038898e-14
3.807259657207621553e-09 8.287141012217798561e+03 -7.154891104428238442e-10 8.287141012217798561e+03 8.661682515258823988e-14
3.836601187677502137e-09 8.255430303618535618e+03 -7.072929083930923502e-10 8.255430303618535618e+03 8.595391284505938617e-14
3.866168845464095290e-09 8.223841197538917186e+03 -6.991903458821492750e-10 8.223841197538917186e+03 8.529608075670759004e-14
3.895964373270067146e-09 8.192373226661391527e+03 -6.911803826095355499e-10 8.192373226661391527e+03 8.464328969484307478e-14
3.925989527228625843e-09 8.161025925468232344e+03 -6.832619688443806700e-10 8.161025925468232344e+03 8.399550074732786869e-14
3.956246077007045656e-09 8.129798830234391062e+03 -6.754340289536004733e-10 8.129798830234391062e+03 8.335267531140566715e-14
3.986735805910900859e-09 8.098691479020791121e+03 -6.676955587706049355e-10 8.098691479020791121e+03 8.271477509904147435e-14
4.017460510989274820e-09 8.067703411667212094e+03 -6.600455433632628061e-10 8.067703411667212094e+03 8.208176211371784667e-14
4.048422003140611000e-09 8.036834189061957659e+03 -6.524829475896385164e-10 8.036834189061957659e+03 8.145359905207409505e-14
4.079622107219460610e-09 8.006083857026334954e+03 -6.450069237632546392e-10 8.006083857026334954e+03 8.083025867048186183e-14
4.111062662144040906e-09 7.975451598707631092e+03 -6.376164007435648604e-10 7.975451598707631092e+03 8.021169645446475277e-14
4.142745521004619837e-09 7.944936928263143272e+03 -6.303103645072541344e-10 7.944936928263143272e+03 7.959787489039687170e-14
4.174672551172751862e-09 7.914539401384350640e+03 -6.230878805628317135e-10 7.914539401384350640e+03 7.898875755381631748e-14
4.206845634411273947e-09 7.884258575381509218e+03 -6.159480012200143840e-10 7.884258575381509218e+03 7.838430834261636150e-14
4.239266666985314859e-09 7.854094009177882072e+03 -6.088897551438506355e-10 7.854094009177882072e+03 7.778449137373258853e-14
4.271937559773994324e-09 7.824045263304376931e+03 -6.019122402293573246e-10 7.824045263304376931e+03 7.718927105127336733e-14
4.304860238383066831e-09 7.794111899894071030e+03 -5.950145399996060092e-10 7.794111899894071030e+03 7.659861211115467354e-14
4.338036643258412465e-09 7.764293482676573149e+03 -5.881957150258751758e-10 7.764293482676573149e+03 7.601247947818106133e-14
4.371468729800428543e-09 7.734589576972764007e+03 -5.814548950297354703e-10 7.734589576972764007e+03 7.543083843268074096e-14
4.405158468479203757e-09 7.704999749689234704e+03 -5.747911938562327437e-10 7.704999749689234704e+03 7.485365454815382348e-14
4.439107844950765179e-09 7.675523569312890686e+03 -5.682037025245550259e-10 7.675523569312890686e+03 7.428089348799686297e-14
4.473318860174044906e-09 7.646160605905527518e+03 -5.616915814115625790e-10 7.646160605905527518e+03 7.371252137425789359e-14
4.507793530528824435e-09 7.616910480576772898e+03 -5.552539842886627123e-10 7.616910480576772898e+03 7.314850551953630154e-14
4.542533887934588107e-09 7.587772796334336817e+03 -5.488900380976913099e-10 7.587772796334336817e+03 7.258881290219114532e-14
4.577541979970297210e-09 7.558747073580569122e+03 -5.425989207522449921e-10 7.558747073580569122e+03 7.203340941462665034e-14
4.612819869994998701e-09 7.529832890057510667e+03 -5.363798034100076153e-10 7.529832890057510667e+03 7.148226219846040075e-14
4.648369637269552274e-09 7.501029825031007022e+03 -5.302318356937621120e-10 7.501029825031007022e+03 7.093533843667364348e-14
4.684193377079103553e-09 7.472337459285787190e+03 -5.241542364876291588e-10 7.472337459285787190e+03 7.039260590309212466e-14
4.720293200856602836e-09 7.443755375120278586e+03 -5.181462035664337164e-10 7.443755375120278586e+03 6.985403247177688235e-14
4.756671236307246147e-09 7.415283156341645736e+03 -5.122069155843495855e-10 7.415283156341645736e+03 6.931958605833019316e-14
4.793329627533883257e-09 7.386920388404769255e+03 -5.063356178373223925e-10 7.386920388404769255e+03 6.878923521215063048e-14
4.830270535163412543e-09 7.358666658618978545e+03 -5.005315341071920570e-10 7.358666658618978545e+03 6.826294852592396368e-14
4.867496136474043547e-09 7.330521554664403084e+03 -4.947938718994740494e-10 7.330521554664403084e+03 6.774069466510405138e-14
4.905008625523745718e-09 7.302484666332605229e+03 -4.891219010555990405e-10 7.302484666332605229e+03 6.722244288308240622e-14
4.942810213279487943e-09 7.274555584898925190e+03 -4.835148706040611530e-10 7.274555584898925190e+03 6.670816247072172411e-14
4.980903127747565809e-09 7.246733901893245275e+03 -4.779720160706378951e-10 7.246733901893245275e+03 6.619782284420616100e-14
5.019289614104924801e-09 7.219019136838544910e+03 -4.724926161863408372e-10 7.219019136838544910e+03 6.569139256079186236e-14
5.057971934831509198e-09 7.191410937109975748e+03 -4.670759549783468693e-10 7.191410937109975748e+03 6.518884256414941268e-14
5.096952369843526662e-09 7.163908905638228134e+03 -4.617212965885337403e-10 7.163908905638228134e+03 6.469014314066017824e-14
5.136233216627950285e-09 7.136512640017732338e+03 -4.564279572085540729e-10 7.136512640017732338e+03 6.419526485166574537e-14
5.175816790377851131e-09 7.109221739314477418e+03 -4.511952340767810032e-10 7.109221739314477418e+03 6.370417835741937211e-14
5.215705424128870623e-09 7.082035804060939881e+03 -4.460224161766486852e-10 7.082035804060939881e+03 6.321685453311393465e-14
5.255901468896733537e-09 7.054954436251085099e+03 -4.409088418929210266e-10 7.054954436251085099e+03 6.273326458921176590e-14
5.296407293815833009e-09 7.027977239335299600e+03 -4.358538314687416373e-10 7.027977239335299600e+03 6.225337985888108630e-14
5.337225286278782526e-09 7.001103818215471620e+03 -4.308566991546655458e-10 7.001103818215471620e+03 6.177717190732606684e-14
5.378357852077255000e-09 6.974333779239901560e+03 -4.259168048378126278e-10 6.974333779239901560e+03 6.130461258415955703e-14
5.419807415543694531e-09 6.947666730198455298e+03 -4.210334909945426481e-10 6.947666730198455298e+03 6.083567387980022142e-14
5.461576419694225914e-09 6.921102280317489203e+03 -4.162060962733405651e-10 6.921102280317489203e+03 6.037032802980160319e-14
5.503667326372645279e-09 6.894640040254987071e+03 -4.114340013774043313e-10 6.894640040254987071e+03 5.990854751086090446e-14
5.546082616395518325e-09 6.868279596584955470e+03 -4.067165657160242562e-10 6.868279596584955470e+03 5.945030451195109803e-14
5.588824789698423367e-09 6.842020542580311485e+03 -4.020531480477765095e-10 6.842020542580311485e+03 5.899557157877679229e-14
5.631896365483204379e-09 6.815862525052086312e+03 -3.974431549846514231e-10 6.815862525052086312e+03 5.854432235785660209e-14
5.675299882366586396e-09 6.789805159536817882e+03 -3.928859711332994906e-10 6.789805159536817882e+03 5.809653009254726161e-14
5.719037898529713225e-09 6.763848062991703955e+03 -3.883809814904714951e-10 6.763848062991703955e+03 5.765216830833027345e-14
5.763112991868942472e-09 6.737990853789579887e+03 -3.839276062898657099e-10 6.737990853789579887e+03 5.721121068324666720e-14
5.807527760147790347e-09 6.712233151713914594e+03 -3.795252501309590454e-10 6.712233151713914594e+03 5.677363106123587380e-14
5.852284821150065131e-09 6.686574577953961125e+03 -3.751733201389732825e-10 6.686574577953961125e+03 5.633940360375282876e-14
5.897386812834061087e-09 6.661014755099748072e+03 -3.708712554308421292e-10 6.661014755099748072e+03 5.590850258069590147e-14
5.942836393488181736e-09 6.635553307137174670e+03 -3.666184798647238886e-10 6.635553307137174670e+03 5.548090241377160777e-14
5.988636241887525151e-09 6.610189859443104069e+03 -3.624144219915717781e-10 6.610189859443104069e+03 5.505657789008830523e-14
6.034789057451790251e-09 6.584924038780500268e+03 -3.582585391991278372e-10 6.584924038780500268e+03 5.463550385976342981e-14
6.081297560404380857e-09 6.559755473293533214e+03 -3.541502739065314887e-10 6.559755473293533214e+03 5.421765530176770869e-14
6.128164491932758792e-09 6.534683790496880647e+03 -3.500890750757658074e-10 6.534683790496880647e+03 5.380300758362333894e-14
6.175392614349910360e-09 6.509708574066107758e+03 -3.460744102083267037e-10 6.509708574066107758e+03 5.339153534677822567e-14
6.222984711257299272e-09 6.484829485661265608e+03 -3.421057445934164187e-10 6.484829485661265608e+03 5.298321461853083542e-14
6.270943587708839493e-09 6.460046165708065928e+03 -3.381825485747183296e-10 6.460046165708065928e+03 5.257802149220977896e-14
6.319272070376241193e-09 6.435358248456484944e+03 -3.343043142006252331e-10 6.435358248456484944e+03 5.217593192750553684e-14
6.367973007715618162e-09 6.410765369520780951e+03 -3.304705195316054498e-10 6.410765369520780951e+03 5.177692204034530656e-14
6.417049270135371559e-09 6.386267165874526654e+03 -3.266806526514730699e-10 6.386267165874526654e+03 5.138096831539346911e-14
6.466503750165397979e-09 6.361863275845754288e+03 -3.229342221982310008e-10 6.361863275845754288e+03 5.098804726530072915e-14
6.516339362627467149e-09 6.337553339112213507e+03 -3.192307234338121609e-10 6.337553339112213507e+03 5.059813559878634207e-14
6.566559044807181204e-09 6.313336996696379174e+03 -3.155696626023383439e-10 6.313336996696379174e+03 5.021121027540048459e-14
6.617165756626986120e-09 6.289213890960795652e+03 -3.119505645026019020e-10 6.289213890960795652e+03 4.982724836838735605e-14
6.668162480820659682e-09 6.265183665603174632e+03 -3.083729410719851879e-10 6.265183665603174632e+03 4.944622717622797730e-14
6.719552223109108866e-09 6.241245965651677579e+03 -3.048363158943937707e-10 6.241245965651677579e+03 4.906812408430258891e-14
6.771338012377555240e-09 6.217400437460114517e+03 -3.013402295696779046e-10 6.217400437460114517e+03 4.869291674345787456e-14
6.823522900853943753e-09 6.193646728703222834e+03 -2.978842087029417639e-10 6.193646728703222834e+03 4.832058279621748636e-14
6.876109964289005070e-09 6.169984488371937914e+03 -2.944677949189063847e-10 6.169984488371937914e+03 4.795110024517987298e-14
6.929102302137432115e-09 6.146413366768636479e+03 -2.910905443861760193e-10 6.146413366768636479e+03 4.758444735528506519e-14
6.982503037740581104e-09 6.122933015502509988e+03 -2.877520003879153238e-10 6.122933015502509988e+03 4.722060251617258427e-14
7.036315318510566381e-09 6.099543087484788884e+03 -2.844517194630125911e-10 6.099543087484788884e+03 4.685954392029297847e-14
7.090542316115792898e-09 6.076243236924126904e+03 -2.811892726688881060e-10 6.076243236924126904e+03 4.650125040903193944e-14
7.145187226667775777e-09 6.053033119321995400e+03 -2.779642178362164107e-10 6.053033119321995400e+03 4.614570084643441838e-14
7.200253270909695307e-09 6.029912391467927591e+03 -2.747761277008614996e-10 6.029912391467927591e+03 4.579287389628456911e-14
7.255743694406105857e-09 6.006880711435020203e+03 -2.716245874195392145e-10 6.006880711435020203e+03 4.544274891726605155e-14
7.311661767734258608e-09 5.983937726378258048e+03 -2.685091671129469915e-10 5.983937726378258048e+03 4.509530503461433105e-14
7.368010786676870213e-09 5.961083078760012540e+03 -2.654294533668804985e-10 5.961083078760012540e+03 4.475052119639325168e-14
7.424794072416367962e-09 5.938316454381700169e+03 -2.623850477121394366e-10 5.938316454381700169e+03 4.440837754354805226e-14
7.482014971730675985e-09 5.915637516010008767e+03 -2.593755354613426171e-10 5.915637516010008767e+03 4.406885383558480220e-14
7.539676857190347289e-09 5.893045927667009892e+03 -2.564005212989082266e-10 5.893045927667009892e+03 4.373192983034220930e-14
7.597783127357524678e-09 5.870541354625620443e+03 -2.534596161395780503e-10 5.870541354625620443e+03 4.339758571629830096e-14
7.656337206986126732e-09 5.848123463405433540e+03 -2.505524183822681463e-10 5.848123463405433540e+03 4.306580169378204835e-14
7.715342547223736130e-09 5.825791921768254724e+03 -2.476785479062601512e-10 5.825791921768254724e+03 4.273655804524028698e-14
7.774802625815003359e-09 5.803546398713839153e+03 -2.448376279663795077e-10 5.803546398713839153e+03 4.240983537933293342e-14
7.834720947306658466e-09 5.781386564475516934e+03 -2.420292695467530997e-10 5.781386564475516934e+03 4.208561431907589791e-14
7.895101043253938943e-09 5.759312090516015815e+03 -2.392531072052770098e-10 5.759312090516015815e+03 4.176387565364264227e-14
7.955946472428926746e-09 5.737322649522984648e+03 -2.365087761789998784e-10 5.737322649522984648e+03 4.144460041387266464e-14
8.017260821030177368e-09 5.715417915404866108e+03 -2.337958995919755286e-10 5.715417915404866108e+03 4.112776963449234493e-14
8.079047702894117425e-09 5.693597563286606601e+03 -2.311141261640765293e-10 5.693597563286606601e+03 4.081336459056346144e-14
8.141310759708042009e-09 5.671861269505345263e+03 -2.284631027095017620e-10 5.671861269505345263e+03 4.050136672706988922e-14
8.204053661224789566e-09 5.650208711606268480e+03 -2.258424641092190084e-10 5.650208711606268480e+03 4.019175748810547894e-14
8.267280105478899075e-09 5.628639568338285244e+03 -2.232518727690449886e-10 5.628639568338285244e+03 3.988451861805950961e-14
8.330993819004772322e-09 5.607153519649918053e+03 -2.206909866871941522e-10 5.607153519649918053e+03 3.957963196819239330e-14
8.395198557056181161e-09 5.585750246685014645e+03 -2.181594520835742381e-10 5.585750246685014645e+03 3.927707938135734222e-14
8.459898103827630974e-09 5.564429431778615253e+03 -2.156569446317909892e-10 5.564429431778615253e+03 3.897684306236826018e-14
8.525096272677399997e-09 5.543190758452775299e+03 -2.131831331357039942e-10 5.543190758452775299e+03 3.867890526160816285e-14
8.590796906352335575e-09 5.522033911412381713e+03 -2.107376746999541619e-10 5.522033911412381713e+03 3.838324820123673687e-14
8.657003877214197252e-09 5.500958576541032926e+03 -2.083202579199223166e-10 5.500958576541032926e+03 3.808985454830997066e-14
8.723721087468107510e-09 5.479964464191170009e+03 -2.059305645097109900e-10 5.479964464191170009e+03 3.779870726510604078e-14
8.790952469392400444e-09 5.459051252271461635e+03 -2.035682611991425941e-10 5.459051252271461635e+03 3.750978877609475305e-14
8.858701985570429206e-09 5.438218623036618737e+03 -2.012330477805380374e-10 5.438218623036618737e+03 3.722308209480539689e-14
8.926973629124112177e-09 5.417466266673956852e+03 -1.989246128759195899e-10 5.417466266673956852e+03 3.693857026058106880e-14
8.995771423949293976e-09 5.396793875212763851e+03 -1.966426370022453262e-10 5.396793875212763851e+03 3.665623624270121210e-14
9.065099424952937846e-09 5.376201141841261233e+03 -1.943868304336063250e-10 5.376201141841261233e+03 3.637606354965749773e-14
9.134961718291982329e-09 5.355687760902450464e+03 -1.921568914621081526e-10 5.355687760902450464e+03 3.609803558051668097e-14
9.205362421614391620e-09 5.335253427889833802e+03 -1.899525129620679759e-10 5.335253427889833802e+03 3.582213572844248991e-14
9.276305684301704779e-09 5.314897839443311568e+03 -1.877734144683644305e-10 5.314897839443311568e+03 3.554834787938074880e-14
9.347795687713629724e-09 5.294620693344996653e+03 -1.856193034753267950e-10 5.294620693344996653e+03 3.527665576482071477e-14
9.419836645434498390e-09 5.274421688515064488e+03 -1.834898849367273872e-10 5.274421688515064488e+03 3.500704321186820050e-14
9.492432803521644251e-09 5.254300525007653960e+03 -1.813848872634008367e-10 5.254300525007653960e+03 3.473949446491125707e-14
9.565588440755510302e-09 5.234256904006721015e+03 -1.793040267813049446e-10 5.234256904006721015e+03 3.447399357158180107e-14
9.639307868892074808e-09 5.214290527821955038e+03 -1.772470202812660627e-10 5.214290527821955038e+03 3.421052480815764880e-14
9.713595432916823870e-09 5.194401099884633368e+03 -1.752136046224977116e-10 5.194401099884633368e+03 3.394907274808250116e-14
9.788455511300879634e-09 5.174588324743620433e+03 -1.732035046251922709e-10 5.174588324743620433e+03 3.368962174306291481e-14
9.863892516259072372e-09 5.154851908061296854e+03 -1.712164487115927679e-10 5.154851908061296854e+03 3.343215653951014493e-14
9.939910894009989517e-09 5.135191556609453073e+03 -1.692521817252083159e-10 5.135191556609453073e+03 3.317666200092216443e-14
1.001651512503805296e-08 5.115606978265325779e+03 -1.673104366760047557e-10 5.115606978265325779e+03 3.292312277541304157e-14
1.009370972435754184e-08 5.096097882007530643e+03 -1.653909533462492332e-10 5.096097882007530643e+03 3.267152408631877397e-14
1.017149924177873631e-08 5.076663977912093287e+03 -1.634934843751184111e-10 5.076663977912093287e+03 3.242185109980294912e-14
1.024988826217612748e-08 5.057304977148413855e+03 -1.616177704142860673e-10 5.057304977148413855e+03 3.217408870280119695e-14
1.032888140575858621e-08 5.038020596244221451e+03 -1.597635626154634510e-10 5.038020596244221451e+03 3.192822262932486354e-14
1.040848332834171894e-08 5.018810569243930331e+03 -1.579306220231531744e-10 5.018810569243930331e+03 3.168423838841255251e-14
1.048869872162218728e-08 4.999674590008422456e+03 -1.561186960607931186e-10 4.999674590008422456e+03 3.144212111493796123e-14
1.056953231345439490e-08 4.980612374311990607e+03 -1.543275462586068164e-10 4.980612374311990607e+03 3.120185696770066678e-14
1.065098886812896127e-08 4.961623639007097154e+03 -1.525569396625446175e-10 4.961623639007097154e+03 3.096343162563223851e-14
1.073307318665368506e-08 4.942708102020314072e+03 -1.508066329077145954e-10 4.942708102020314072e+03 3.072683074153035687e-14
1.081579010703642177e-08 4.923865482348282058e+03 -1.490763964905656961e-10 4.923865482348282058e+03 3.049204064070140133e-14
1.089914450457028398e-08 4.905095500053710566e+03 -1.473660047266660167e-10 4.905095500053710566e+03 3.025904734178071129e-14
1.098314129212089310e-08 4.886397876261408783e+03 -1.456752222786620807e-10 4.886397876261408783e+03 3.002783696441811075e-14
1.106778542041607781e-08 4.867772333154288390e+03 -1.440038283031012392e-10 4.867772333154288390e+03 2.979839598617010233e-14
1.115308187833759922e-08 4.849218593969365429e+03 -1.423516042649208247e-10 4.849218593969365429e+03 2.957071078806010929e-14
1.123903569321512916e-08 4.830736382993867664e+03 -1.407183222840021563e-10 4.830736382993867664e+03 2.934476788933275241e-14
1.132565193112268529e-08 4.812325425561283737e+03 -1.391037701615800213e-10 4.812325425561283737e+03 2.912055396399005325e-14
1.141293569717716878e-08 4.793985448047384125e+03 -1.375077362535998599e-10 4.793985448047384125e+03 2.889805574872258178e-14
1.150089213583917191e-08 4.775716177866419457e+03 -1.359299996681139314e-10 4.775716177866419457e+03 2.867726011244602423e-14
1.158952643121634325e-08 4.757517343467124192e+03 -1.343703567842369582e-10 4.757517343467124192e+03 2.845815395916994522e-14
1.167884380736885715e-08 4.739388674328914931e+03 -1.328286025548082114e-10 4.739388674328914931e+03 2.824072436523935253e-14
1.176884952861725069e-08 4.721329900958015060e+03 -1.313045227066942482e-10 4.721329900958015060e+03 2.802495851719301240e-14
1.185954889985283973e-08 4.703340754883551199e+03 -1.297979221410636427e-10 4.703340754883551199e+03 2.781084358484359950e-14
1.195094726685029393e-08 4.685420968653780619e+03 -1.283086020135190537e-10 4.685420968653780619e+03 2.759836694478453071e-14
1.204305001658276115e-08 4.667570275832260450e+03 -1.268363544124806697e-10 4.667570275832260450e+03 2.738751609055294858e-14
1.213586257753927315e-08 4.649788410994028709e+03 -1.253809927080701344e-10 4.649788410994028709e+03 2.717827849414300894e-14
1.222939042004487279e-08 4.632075109721809895e+03 -1.239423236115658439e-10 4.632075109721809895e+03 2.697064179509841163e-14
1.232363905658283397e-08 4.614430127372958850e+03 -1.225201476135346412e-10 4.614430127372958850e+03 2.676459399284494381e-14
1.241861404211973696e-08 4.596853200250126974e+03 -1.211142854044325324e-10 4.596853200250126974e+03 2.656012285122703611e-14
1.251432097443277554e-08 4.579344054723417685e+03 -1.197245477872513595e-10 4.579344054723417685e+03 2.635721613168418517e-14
1.261076549443974247e-08 4.561902430687225205e+03 -1.183507420381255676e-10 4.561902430687225205e+03 2.615586187878122197e-14
1.270795328653139069e-08 4.544528069030097868e+03 -1.169926945646017098e-10 4.544528069030097868e+03 2.595604818913695513e-14
1.280589007890663170e-08 4.527220711630886399e+03 -1.156502227259971996e-10 4.527220711630886399e+03 2.575776325050434332e-14
1.290458164391006826e-08 4.509980101354849467e+03 -1.143231417475136551e-10 4.509980101354849467e+03 2.556099534270322542e-14
1.300403379837214432e-08 4.492805982049909289e+03 -1.130112833530282551e-10 4.492805982049909289e+03 2.536573285988515287e-14
1.310425240395213047e-08 4.475698098542794469e+03 -1.117144702844978146e-10 4.475698098542794469e+03 2.517196427361524198e-14
1.320524336748353967e-08 4.458656196635231026e+03 -1.104325254443314565e-10 4.458656196635231026e+03 2.497967808338698930e-14
1.330701264132218836e-08 4.441680023100221661e+03 -1.091652857299258553e-10 4.441680023100221661e+03 2.478886298788830348e-14
1.340956622369718235e-08 4.424769325678205860e+03 -1.079125790707532439e-10 4.424769325678205860e+03 2.459950773757588493e-14
1.351291015906437613e-08 4.407923853073386454e+03 -1.066742357187279159e-10 4.407923853073386454e+03 2.441160102154106101e-14
1.361705053846254355e-08 4.391143354949967943e+03 -1.054500976490278736e-10 4.391143354949967943e+03 2.422513185968563313e-14
1.372199349987254467e-08 4.374427581928393010e+03 -1.042399977833688476e-10 4.374427581928393010e+03 2.404008927491455517e-14
1.382774522857898725e-08 4.357776285581730917e+03 -1.030437734639944670e-10 4.357776285581730917e+03 2.385646212945421864e-14
1.393431195753483973e-08 4.341189218431907648e+03 -1.018612715813278532e-10 4.341189218431907648e+03 2.367423976503373282e-14
1.404169996772868289e-08 4.324666133946084301e+03 -1.006923297442650849e-10 4.324666133946084301e+03 2.349341144337154794e-14
1.414991558855510973e-08 4.308206786532967271e+03 -9.953679252700309727e-11 4.308206786532967271e+03 2.331396627517478983e-14
1.425896519818754734e-08 4.291810931539194826e+03 -9.839451131559615329e-11 4.291810931539194826e+03 2.313589386362502474e-14
1.436885522395438257e-08 4.275478325245692758e+03 -9.726532806081417158e-11 4.275478325245692758e+03 2.295918366364944035e-14
1.447959214271767343e-08 4.259208724864053693e+03 -9.614909457699893731e-11 4.259208724864053693e+03 2.278382507958858162e-14
1.459118248125494585e-08 4.243001889128562652e+03 -9.504566668068299996e-11 4.243001889128562652e+03 2.260980799289628945e-14
1.470363281664376489e-08 4.226857589764746990e+03 -9.395489104953865327e-11 4.226857589764746990e+03 2.243712210979213440e-14
1.481694977664956164e-08 4.210775576275476851e+03 -9.287662606620125235e-11 4.210775576275476851e+03 2.226575707047824029e-14
1.493114004011617997e-08 4.194755609119352812e+03 -9.181073178462698396e-11 4.194755609119352812e+03 2.209570303295885074e-14
1.504621033735942748e-08 4.178797450246474000e+03 -9.075705732894044800e-11 4.178797450246474000e+03 2.192694957660606592e-14
