3.194857844 2.038580706
3.167260828 1.258164533
3.167260828 0.9125033402
3.167260828 0.6542582958
3.167260828 0.4690984666
3.167260828 0.3481172435
3.293354808 3.317071628
3.469323340 4.862425575
3.654694117 7.097808203
3.800193635 8.826821676
4.003243272 12.24581444
4.700181251 16.82291568
5.992533467 20.25609128
8.405259642 22.35992804
12.10026626 23.55334248
17.41962175 23.25999093
25.07740039 22.97029301
36.10158816 22.97886425
51.97208032 22.11441692
74.81934373 21.40491715
102.2472019 24.54845879
124.2867674 32.60908844
147.1957346 43.62283632
172.0735006 58.12186841
214.6795038 74.91714732
305.0582765 79.61286381
427.8814685 70.29941943
600.1559872 61.27949816
841.7920277 54.11076725
1196.181380 49.57609812
1699.766506 45.78579653
2446.994881 43.81134468
3522.709692 41.38446657
5071.315707 38.09588612
7206.308948 35.49459023
9977.046091 34.76269160

