1.000000000000000048e-04 1.803084361384868384e+00
1.014626745961660768e-04 1.803084361301980243e+00
1.029467433620747492e-04 1.803084361216363174e+00
1.044525192248121209e-04 1.803084361127933910e+00
1.059803196885689369e-04 1.803084361036604744e+00
1.075304669015891232e-04 1.803084360942284414e+00
1.091032877240974387e-04 1.803084360844881662e+00
1.106991137972198079e-04 1.803084360744302117e+00
1.123182816129125999e-04 1.803084360640446082e+00
1.139611325849149593e-04 1.803084360533213415e+00
1.156280131207375404e-04 1.803084360422499977e+00
1.173192746947061561e-04 1.803084360308199185e+00
1.190352739220719159e-04 1.803084360190198687e+00
1.207763726342066506e-04 1.803084360068384795e+00
1.225429379548980833e-04 1.803084359942643156e+00
1.243353423777599268e-04 1.803084359812848980e+00
1.261539638447754189e-04 1.803084359678879922e+00
1.279991858259895028e-04 1.803084359540608750e+00
1.298713974003656705e-04 1.803084359397902015e+00
1.317709933378265652e-04 1.803084359250622937e+00
1.336983741824946607e-04 1.803084359098633849e+00
1.356539463371490893e-04 1.803084358941788645e+00
1.376381221489191931e-04 1.803084358779940333e+00
1.396513199962314661e-04 1.803084358612934590e+00
1.416939643770269658e-04 1.803084358440613100e+00
1.437664859982701977e-04 1.803084358262815545e+00
1.458693218667675548e-04 1.803084358079373617e+00
1.480029153813123589e-04 1.803084357890114564e+00
1.501677164261800053e-04 1.803084357694861417e+00
1.523641814659884423e-04 1.803084357493432099e+00
1.545927736419477048e-04 1.803084357285638095e+00
1.568539628695170122e-04 1.803084357071283783e+00
1.591482259374891919e-04 1.803084356850173542e+00
1.614760466085256839e-04 1.803084356622099094e+00
1.638379157211618860e-04 1.803084356386847498e+00
1.662343312933033319e-04 1.803084356144201816e+00
1.686657986272368777e-04 1.803084355893938673e+00
1.711328304161780964e-04 1.803084355635825364e+00
1.736359468523753413e-04 1.803084355369624303e+00
1.761756757367974769e-04 1.803084355095089686e+00
1.787525525904235457e-04 1.803084354811968826e+00
1.813671207671619095e-04 1.803084354520001487e+00
1.840199315684210371e-04 1.803084354218920771e+00
1.867115443593545443e-04 1.803084353908448012e+00
1.894425266868079972e-04 1.803084353588301880e+00
1.922134543989910882e-04 1.803084353258187500e+00
1.950249117668984131e-04 1.803084352917803335e+00
1.978774916075079330e-04 1.803084352566838966e+00
2.007717954087816247e-04 1.803084352204977980e+00
2.037084334564924146e-04 1.803084351831887533e+00
2.066880249629082160e-04 1.803084351447228340e+00
2.097111981973580873e-04 1.803084351050652900e+00
2.127785906187063415e-04 1.803084350641800837e+00
2.158908490097661583e-04 1.803084350220300669e+00
2.190486296136792883e-04 1.803084349785772478e+00
2.222525982722884936e-04 1.803084349337823467e+00
2.255034305665360914e-04 1.803084348876047738e+00
2.288018119589158407e-04 1.803084348400029402e+00
2.321484379380063350e-04 1.803084347909341689e+00
2.355440141651219494e-04 1.803084347403539844e+00
2.389892566231050343e-04 1.803084346882168898e+00
2.424848917672971097e-04 1.803084346344764333e+00
2.460316566787181468e-04 1.803084345790837650e+00
2.496302992194843477e-04 1.803084345219897244e+00
2.532815781905008515e-04 1.803084344631430636e+00
2.569862634914618399e-04 1.803084344024908248e+00
2.607451362831876411e-04 1.803084343399792511e+00
2.645589891523404094e-04 1.803084342755519431e+00
2.684286262785454884e-04 1.803084342091517911e+00
2.723548636039591119e-04 1.803084341407194202e+00
2.763385290053169780e-04 1.803084340701938793e+00
2.803804624684968160e-04 1.803084339975123074e+00
2.844815162656362008e-04 1.803084339226101118e+00
2.886425551348417197e-04 1.803084338454206570e+00
2.928644564625237511e-04 1.803084337658753533e+00
2.971481104684006573e-04 1.803084336839037016e+00
3.014944203932094714e-04 1.803084335994328491e+00
3.059043026891591281e-04 1.803084335123880777e+00
3.103786872131720988e-04 1.803084334226922936e+00
3.149185174229529767e-04 1.803084333302659159e+00
3.195247505759213607e-04 1.803084332350274765e+00
3.241983579310580448e-04 1.803084331368925985e+00
3.289403249537032193e-04 1.803084330357748399e+00
3.337516515233472322e-04 1.803084329315848722e+00
3.386333521444636219e-04 1.803084328242307244e+00
3.435864561604263265e-04 1.803084327136179610e+00
3.486120079705521584e-04 1.803084325996489934e+00
3.537110672503215652e-04 1.803084324822237461e+00
3.588847091748199577e-04 1.803084323612386131e+00
3.641340246454441670e-04 1.803084322365875014e+00
3.694601205199302477e-04 1.803084321081608987e+00
3.748641198457398666e-04 1.803084319758460508e+00
3.803471620968646946e-04 1.803084318395267838e+00
3.859104034140941187e-04 1.803084316990835489e+00
3.915550168487937641e-04 1.803084315543933780e+00
3.972821926102548893e-04 1.803084314053294390e+00
4.030931383166566693e-04 1.803084312517613474e+00
4.089890792497026225e-04 1.803084310935547441e+00
4.149712586129815427e-04 1.803084309305712063e+00
4.210409377941042746e-04 1.803084307626682925e+00
4.271993966306776428e-04 1.803084305896994755e+00
4.334479336801693654e-04 1.803084304115137870e+00
4.397878664937159942e-04 1.803084302279555073e+00
4.462205318939399643e-04 1.803084300388647421e+00
4.527472862568297980e-04 1.803084298440766009e+00
4.593695057977397367e-04 1.803084296434214640e+00
4.660885868615765064e-04 1.803084294367244711e+00
4.729059462172302466e-04 1.803084292238057440e+00
4.798230213563085302e-04 1.803084290044802085e+00
4.868412707962432948e-04 1.803084287785568618e+00
4.939621743878321080e-04 1.803084285458396829e+00
5.011872336272725275e-04 1.803084283061260784e+00
5.085179719727656164e-04 1.803084280592081923e+00
5.159559351657501923e-04 1.803084278048715960e+00
5.235026915568308063e-04 1.803084275428954664e+00
5.311598324364777282e-04 1.803084272730528737e+00
5.389289723705644256e-04 1.803084269951097163e+00
5.468117495408075877e-04 1.803084267088250092e+00
5.548098260901916613e-04 1.803084264139510173e+00
5.629248884734460931e-04 1.803084261102322561e+00
5.711586478126429341e-04 1.803084257974059579e+00
5.795128402580041437e-04 1.803084254752013615e+00
5.879892273539784418e-04 1.803084251433397345e+00
5.965895964106776974e-04 1.803084248015342839e+00
6.053157608807464710e-04 1.803084244494896016e+00
6.141695607417380033e-04 1.803084240869015531e+00
6.231528628840921676e-04 1.803084237134569001e+00
6.322675615047794635e-04 1.803084233288333449e+00
6.415155785067079780e-04 1.803084229326989529e+00
6.508988639039734380e-04 1.803084225247119976e+00
6.604193962330305243e-04 1.803084221045204716e+00
6.700791829698837842e-04 1.803084216717622645e+00
6.798802609533815189e-04 1.803084212260642749e+00
6.898246968146942845e-04 1.803084207670426764e+00
6.999145874130817662e-04 1.803084202943020298e+00
7.101520602780335683e-04 1.803084198074351274e+00
7.205392740578704398e-04 1.803084193060232598e+00
7.310784189749137052e-04 1.803084187896345503e+00
7.417717172873123472e-04 1.803084182578251538e+00
7.526214237576188144e-04 1.803084177101373253e+00
7.636298261282241416e-04 1.803084171461007079e+00
7.747992456037488792e-04 1.803084165652300008e+00
7.861320373404814430e-04 1.803084159670263809e+00
7.976305909429827175e-04 1.803084153509759702e+00
8.092973309679550283e-04 1.803084147165497253e+00
8.211347174354734994e-04 1.803084140632028598e+00
8.331452463477014405e-04 1.803084133903747333e+00
8.453314502151946077e-04 1.803084126974878520e+00
8.576958985908946257e-04 1.803084119839479582e+00
8.702411986119411346e-04 1.803084112491432078e+00
8.829699955494092365e-04 1.803084104924432163e+00
8.958849733660782799e-04 1.803084097131995245e+00
9.089888552823731415e-04 1.803084089107443111e+00
9.222844043505683221e-04 1.803084080843901704e+00
9.357744240374057769e-04 1.803084072334289800e+00
9.494617588152203707e-04 1.803084063571322115e+00
9.633492947617212790e-04 1.803084054547495318e+00
9.774399601685461025e-04 1.803084045255084478e+00
9.917367261587073900e-04 1.803084035686138176e+00
1.006242607313078807e-03 1.803084025832467407e+00
1.020960662306046604e-03 1.803084015685644248e+00
1.035893994550446092e-03 1.803084005236990750e+00
1.051045752851944431e-03 1.803083994477573171e+00
1.066419132072992390e-03 1.803083983398192203e+00
1.082017373806478831e-03 1.803083971989377865e+00
1.097843767059248406e-03 1.803083960241382400e+00
1.113901648945616902e-03 1.803083948144167836e+00
1.130194405391019528e-03 1.803083935687402217e+00
1.146725471845963041e-03 1.803083922860444721e+00
1.163498334010419589e-03 1.803083909652343220e+00
1.180516528568805639e-03 1.803083896051824508e+00
1.197783643935722026e-03 1.803083882047277875e+00
1.215303321012602177e-03 1.803083867626751324e+00
1.233079253955416147e-03 1.803083852777941587e+00
1.251115190953615026e-03 1.803083837488182350e+00
1.269414935020468345e-03 1.803083821744431159e+00
1.287982344794950853e-03 1.803083805533262085e+00
1.306821335355369670e-03 1.803083788840852630e+00
1.325935879044889487e-03 1.803083771652973732e+00
1.345330006309131870e-03 1.803083753954974666e+00
1.365007806546013683e-03 1.803083735731771498e+00
1.384973428968044743e-03 1.803083716967839978e+00
1.405231083477212180e-03 1.803083697647191785e+00
1.425785041552661211e-03 1.803083677753369640e+00
1.446639637151386553e-03 1.803083657269429319e+00
1.467799267622069137e-03 1.803083636177930993e+00
1.489268394632288842e-03 1.803083614460914141e+00
1.511051545109304284e-03 1.803083592099893107e+00
1.533153312194593084e-03 1.803083569075833115e+00
1.555578356212342344e-03 1.803083545369140284e+00
1.578331405652116590e-03 1.803083520959642749e+00
1.601417258165901145e-03 1.803083495826573124e+00
1.624840781579713067e-03 1.803083469948548734e+00
1.648606914920024234e-03 1.803083443303561184e+00
1.672720669455196943e-03 1.803083415868947936e+00
1.697187129752137161e-03 1.803083387621381872e+00
1.722011454748420198e-03 1.803083358536844649e+00
1.747198878840095469e-03 1.803083328590610934e+00
1.772754712985388044e-03 1.803083297757226422e+00
1.798684345824560441e-03 1.803083266010484076e+00
1.824993244816152391e-03 1.803083233323407697e+00
